,movie_title,movie_id,tags
2610,Rounders,tt0128442,crime drama breasts cult film loan shark poker reference to christy turlington mattdamon martinlandau gretchenmol johndahl
2611,Top Five,tt2784678,comedy romance bare breasts celebrity in medias res reference to planet of the apes sex talk rosariodawson romanymalco j.b.smoove chrisrock
2612,Stir of Echoes,tt0164181,horror mystery thriller disappearance hearing voices hypnosis post hypnotic suggestion seeing a ghost illeanadouglas kathrynerbe lusiastrus davidkoepp
2613,Philomena,tt2431286,biography drama catholic convent gay love gay relationship irish adoption board stevecoogan marewinningham peterhermann stephenfrears
2614,The Upside of Anger,tt0365885,comedy drama anger baseball drinking radio secretary aliciawitt erikachristensen joanallen mikebinder
2615,Aquamarine,tt0429591,comedy family fantasy romance beach love mermaid storm swimming tamminsursok joanna'jojo'levesque dichenlachman elizabethallenrosenbaum
2616,Paper Towns,tt3622592,drama mystery romance based on novel female neighbor friendship travel trip natwolff caradelevingne megcrosbie jakeschreier
2617,Nebraska,tt1821549,adventure comedy drama aging billings montana lincoln nebraska nebraska pickup truck devinratray brucedern willforte alexanderpayne
2618,Tales from the Crypt: Demon Knight,tt0114608,action fantasy horror thriller blood blood of christ demon key loud sex cchpounder jadapinkettsmith garyfarmer ernestr.dickerson
2619,Max Keeble's Big Move,tt0273799,comedy crime family bully moving principal revenge school noelfisher ambervalletta larrymiller timhill
2620,Young Adult,tt1625346,comedy drama car damage computer printer female band fingernail polish narcissism charlizetheron pattonoswalt collettewolfe jasonreitman
2621,Crank,tt0479884,action crime thriller assassin cult film doctor heart poison jasonstatham edigathegi josepablocantillo markneveldine
2622,Living Out Loud,tt0120722,comedy drama romance brooklyn bridge divorce female protagonist female star appears nude lingerie slip hollyhunter eddiecibrian jenettegoldstein richardlagravenese
2623,Das Boot,tt0082096,adventure drama thriller war duty submarine submarine movie tension u boat jürgenprochnow martinsemmelrogge herbertgrönemeyer wolfgangpetersen
2624,Sorority Boys,tt0279781,comedy college cruise drag female armpit hair sorority heathermatarazzo barrywatson harlandwilliams wallacewolodarsky
2625,About Time,tt2194499,drama fantasy romance boyfriend girlfriend relationship lingerie slip time travel time travel romance wedding tomhughes tomhollander lindsayduncan richardcurtis
2626,House of Flying Daggers,tt0385004,action adventure drama romance flying flying dagger government police secret takeshikaneshiro andylau zhengyongzhang yimouzhang
2627,Arbitrage,tt1764183,drama thriller accidental death dead woman dead woman with eyes open death of mistress manager nateparker curtisscook rege.cathey nicholasjarecki
2628,Project Almanac,tt2436386,sci-fi thriller found footage teenager time machine time travel video footage garyweeks jonnyweston sofiablack-d'elia deanisraelite
2629,Cadillac Records,tt1042877,biography drama music 1950s jazz jazz music sex title directed by female cedrictheentertainer veronikadash tammyblanchard darnellmartin
2630,Screwed,tt0156323,comedy crime chauffeur disorganized crime dog ransom slapstick sarahsilverman davechappelle shermanhemsley scottalexander
2631,Fortress,tt0106950,action crime sci-fi thriller escape future population control prison prisoner christopherlambert kurtwoodsmith cliftoncollinsjr. stuartgordon
2632,For Your Consideration,tt0470765,comedy actor internet make up publicist purim johnmichaelhiggins catherineo'hara edbegleyjr. christopherguest
2633,Celebrity,tt0120533,comedy drama celebrity journalist lesbian kiss strong female character tv producer melaniegriffith aleksapalladino gregmottola woodyallen
2634,Running with Scissors,tt0439289,comedy drama alcoholic fame therapist writer writing jillclayburgh josephcross dagmaradominczyk ryanmurphy
2635,From Justin to Kelly,tt0339034,comedy musical romance bar florida love spring break waitress anikanonirose kellyclarkson briandietzen robertiscove
2636,Girl 6,tt0116414,comedy drama actress neighbor phone sex queens new york city sex addiction michaelimperioli debimazar gretchenmol spikelee
2637,In the Cut,tt0199626,mystery thriller blow job female rear nudity female removes her clothes oral sex three of spades tattoo jenniferjasonleigh nickdamici susangardner janecampion
2638,Two Lovers,tt1103275,drama romance jewish love married man neighbor photograph isabellarossellini vinessashaw samanthaivers jamesgray
2639,Last Orders,tt0253200,drama ashes butcher friend friendship memory bobhoskins raywinstone jjfeild fredschepisi
2640,The Host,tt0468492,comedy drama horror sci-fi daughter han river monster river seoul doonabae kang-hosong ah-sungko joon-hobong
2641,Ravenous,tt0129332,fantasy horror thriller based on true story cannibalism captain mexican american war u.s. frontier jeremydavies jeffreyjones davidarquette antoniabird
2642,Charlie Bartlett,tt0423977,comedy drama romance drugs high school prescription drugs private school student robertdowneyjr. meganpark hopedavis jonpoll
2643,The Great Beauty,tt2358891,drama genitalia male frontal nudity male nudity old age party toniservillo sabrinaferilli serenagrandi paolosorrentino
2644,The Dangerous Lives of Altar Boys,tt0238924,comedy drama book boy catholic comic book friend kieranculkin michaelharding jakerichardson petercare
2645,Stoker,tt1682180,drama thriller death hitchcockian psychopath sociopath vomiting miawasikowska aldenehrenreich harmonykorine chan-wookpark
2646,2046,tt0212712,drama romance sci-fi number in title train woman slaps a man woman slaps man written by director ligong tonychiuwaileung maggiecheung kar-waiwong
2647,Married Life,tt0804505,crime drama romance bachelor best friend divorce poison widow davidrichmond-peck erinboyes timothywebber irasachs
2648,Duma,tt0361715,adventure drama family africa bed boy cheetah south africa eamonnwalker hopedavis campbellscott carrollballard
2649,Ondine,tt1235796,drama mystery romance celtic mythology cottage fisherman irish selkie tonycurran stephenrea alicjabachleda neiljordan
2650,Brother,tt0222851,crime drama thriller gang gangster subjective camera written and directed by cast member yakuza omarepps tatyanaali jamesshigeta takeshikitano
2651,Welcome to Collinwood,tt0271259,comedy crime boxing knockout heist implied sex keys prison michaeljeter isaiahwashington andydavoli anthonyrusso
2652,Critical Care,tt0118901,comedy drama half sister hospital latex gloves medicine nun kyrasedgwick annebancroft albertbrooks sidneylumet
2653,The Life Before Her Eyes,tt0815178,drama mystery thriller best friend nonlinear timeline school shooting self sacrifice shooting evaamurrimartino lynncohen brettcullen vadimperelman
2654,Trade,tt0399095,crime drama thriller friend girl mexico city new jersey sex zackward katedelcastillo alicjabachleda marcokreuzpaintner
2655,Fateless,tt0367082,drama romance war bus death gay slur hatred jewish marcellnagy péterfancsikai bálintpéntek lajoskoltai
2656,Breakfast of Champions,tt0120618,comedy breakfast manitoba science fiction writer suicide writer brucewillis albertfinney omarepps alanrudolph
2657,City of Life and Death,tt1124052,drama history war atrocity battle chinese horseback riding martial arts yeliu yuanyuangao ryukohata chuanlu
2658,5 Days of War,tt1486193,action drama war cameraman epic battle journalist south ossetia street shootout richardcoyle kennethcranham anaimnadze rennyharlin
2659,Heaven Is for Real,tt1929263,biography drama based on true story christ christian near death experience pastor jacobvargas connorcorum robmoran randallwallace
2660,Snatch,tt0208092,comedy crime boxer boxing diamond fight gypsy jasonstatham bradpitt jasonflemyng guyritchie
2661,Pet Sematary,tt0098084,fantasy horror cat cemetery maine secret woods mikohughes fredgwynne denisecrosby marylambert
2662,Gremlins,tt0087363,comedy fantasy horror bright light midnight pet small town water phoebecates harrycareyjr. zachgalligan joedante
2663,Star Wars: Episode IV - A New Hope,tt0076759,action adventure fantasy sci-fi death star empire galactic war princess rebellion harrisonford petercushing kennybaker georgelucas
2664,Dirty Grandpa,tt1860213,comedy female removes her clothes fondling voyeur voyeurism white panties robertdeniro zoeydeutch jasonmantzoukas danmazer
2665,Doctor Zhivago,tt0059113,drama romance war bolshevik poet poetry russia russian revolution juliechristie klauskinski geraldinechaplin davidlean
2666,High School Musical 3: Senior Year,tt0962726,comedy drama family music musical romance basketball curtain call graduation high school high school senior lucasgrabeel mattprokop corbinbleu kennyortega
2667,The Fighter,tt0964517,biography drama sport boxer boxing boxing match crack cocaine lowell massachusetts christianbale jackmcgee melissamcmeekin davido.russell
2668,My Cousin Vinny,tt0104952,comedy crime alabama jail judicial system lawyer trial fredgwynne brucemcgill lanesmith jonathanlynn
2669,If I Stay,tt1355630,drama fantasy music romance car accident coma out of body experience reference to the exploited teenage girl chloëgracemoretz mireilleenos stacykeach r.j.cutler
2670,Major League,tt0097815,comedy sport cleveland indians league manager owner team corbinbernsen tomberenger renerusso davids.ward
2671,Phone Booth,tt0183649,crime thriller phone booth publicist single set production sniper sniper rifle radhamitchell johnenosiii richardt.jones joelschumacher
2672,A Walk to Remember,tt0281358,drama romance community service love punishment school student laurengerman petercoyote pazdelahuerta adamshankman
2673,Dead Man Walking,tt0112818,crime drama death execution nun solitary confinement visit loissmith celiaweston robertprosky timrobbins
2674,Cruel Intentions,tt0139134,drama romance bet revenge seduction virgin wager sarahmichellegellar seanpatrickthomas ericmabius rogerkumble
2675,Saw VI,tt1233227,horror mystery deception flash photography game of death jigsaw pig mask costasmandylor shawneesmith georgenewbern kevingreutert
2676,The Secret Life of Bees,tt0416212,drama beekeeping insect in title racism sister south carolina nateparker aliciakeys jenniferhudson ginaprince-bythewood
2677,Corky Romano,tt0250310,comedy crime fbi mafia mobster undercover veterinarian vincentpastore vinessashaw peterberg robpritts
2678,Raising Cain,tt0105217,crime drama thriller hitchcockian long tracking shot psychologist psychology wig stevenbauer gabriellecarteris gregghenry briandepalma
2679,Invaders from Mars,tt0091276,horror sci-fi alien boy nurse school school nurse louisefletcher budcort williambassett tobehooper
2680,Brooklyn,tt2381111,drama romance 1950s immigrant irish irish accent torn between two worlds juliewalters fionaglascott evabirthistle johncrowley
2681,Out Cold,tt0253798,comedy sport alaska mountain ski resort snowboard snowboarding leemajors jasonlondon thomaslennon brendanmalloy
2682,The Ladies Man,tt0213790,comedy black pantyhose female stockinged legs pantyhose radio tattoo willferrell johnwitherspoon timmeadows reginaldhudlin
2683,Quartet,tt1441951,comedy drama divorced couple opera reference to giuseppe verdi retirement senility lukenewberry sheridansmith paulinecollins dustinhoffman
2684,Tomcats,tt0246989,comedy box office flop critically bashed dominatrix friend money shannonelizabeth jakebusey davidogdenstiers gregorypoirier
2685,Frailty,tt0264616,crime drama thriller demon fbi fbi agent murder religious fanatic matthewmcconaughey powersboothe matto'leary billpaxton
2686,Woman in Gold,tt2404425,biography drama history art jewish justice nazi theft ryanreynolds francesfisher elizabethmcgovern simoncurtis
2687,Kinsey,tt0362269,biography drama professor research sex sexuality student liamneeson oliverplatt dylanbaker billcondon
2688,Army of Darkness,tt0106308,comedy fantasy horror army of the dead battle necronomicon reluctant hero skeleton soldier patriciatallman bridgetfonda embethdavidtz samraimi
2689,Slackers,tt0240900,comedy romance blackmail fall love nerd scam jaimeking geddewatanabe jimrash deweynicks
2690,What's Eating Gilbert Grape,tt0108550,drama romance apostrophe in title face slap four word title grocery store police johnnydepp leonardodicaprio kevintighe lassehallström
2691,The Visual Bible: The Gospel of John,tt0377992,biography drama history 1st century based on the bible miracle religion resurrection henryiancusick alanvansprang scotthandy philipsaville
2692,Vera Drake,tt0383694,crime drama 1950s miscarriage neighbor pregnancy tailor eddiemarsan sallyhawkins imeldastaunton mikeleigh
2693,The Guru,tt0280720,comedy music romance bollywood illegal immigrant live television restaurant waiter michaelmckean dashmihok jimimistry daisyvonscherlermayer
2694,The Perez Family,tt0114113,comedy drama romance immigration love political prisoner reference to john wayne title directed by female anjelicahuston chazzpalminteri vincentgallo miranair
2695,Inside Llewyn Davis,tt2042568,drama music 1960s car hitting an animal folk singer friend singer justintimberlake maxcasella alexkarpovsky ethancoen
2696,O,tt0184791,drama romance thriller basketball basketball player boarding school love shakespeare's othello mekhiphifer andrewkeegan johnheard timblakenelson
2697,Return to the Blue Lagoon,tt0102782,adventure drama romance baby desert island island sequel teenage girl millajovovich waynepygram lisapelikan williama.graham
2698,Copying Beethoven,tt0424908,biography drama music music copyist music student musical composition student symphony phyllidalaw davidkennedy angusbarnett agnieszkaholland
2699,Saw V,tt1132626,horror mystery blood splatter jigsaw nazi serial killer swastika tattoo juliebenz costasmandylor scottpatterson davidhackl
2700,Jindabyne,tt0382765,crime drama mystery thriller camp fishing fishing trip river town johnhoward deborra-leefurness maxcullen raylawrence
2701,Kabhi Alvida Naa Kehna,tt0449999,drama extramarital affair fashion magazine editor marriage new york teacher shahrukhkhan johnabraham preityzinta karanjohar
2702,An Ideal Husband,tt0122541,comedy romance bachelor blackmail character says i love you flirting social satire minniedriver ruperteverett jeremynortham oliverparker
2703,The Last Days on Mars,tt1709143,horror sci-fi thriller alien infection astronaut mars mission zombie romolagarai oliviawilliams tomcullen ruairirobinson
2704,Darkness,tt0273517,horror 9 year old blood gramophone house missing children lenaolin giancarlogiannini francescpagès jaumebalagueró
2705,2001: A Space Odyssey,tt0062622,adventure mystery sci-fi ancient astronaut famous line message from outer space monolith star child keirdullea garylockwood glennbeck stanleykubrick
2706,E.T. the Extra-Terrestrial,tt0083866,family sci-fi bicyclist boy doll star wars reference voice impersonation henrythomas deewallace petercoyote stevenspielberg
2707,In the Land of Women,tt0419843,comedy drama romance actress love michigan neighbor writer kristenstewart elenaanaya dustinmilligan jonkasdan
2708,For Greater Glory: The True Story of Cristiada,tt1566501,drama history war catholic hanging mexico rebellion soldier santiagocabrera eduardoverástegui catalinasandinomoreno deanwright
2709,Good Will Hunting,tt0119217,drama friend genius janitor loss of wife professor robinwilliams mattdamon minniedriver gusvansant
2710,Saw III,tt0489270,horror mystery brutality female full frontal nudity female nudity torture trap costasmandylor shawneesmith leighwhannell darrenlynnbousman
2711,Stripes,tt0083131,action comedy war army boot camp breasts graduation rescue billmurray haroldramis judgereinhold ivanreitman
2712,Bring It On,tt0204946,comedy sport championship cheerleading high school teen comedy teenage romance kirstendunst lindsaysloane clarekramer peytonreed
2713,The Purge: Election Year,tt4094724,action horror sci-fi thriller cathedral minister presidential election reference to george washington ritual sacrifice frankgrillo josephjuliansoria mykeltiwilliamson jamesdemonaco
2714,She's All That,tt0160862,comedy romance bet friend high school prom prom queen paulwalker cleaduvall kieranculkin robertiscove
2715,Saw IV,tt0890870,horror mystery detective fbi rape rapist serial rapist costasmandylor shawneesmith angusmacfadyen darrenlynnbousman
2716,White Noise,tt0375210,drama horror mystery thriller architect grave obsession river voice deborahkaraunger keeganconnortracy mikedopud geoffreysax
2717,Madea's Family Reunion,tt0455612,comedy drama romance cross dressing family reunion madea series reflective sister sister relationship boriskodjoe cicelytyson blairunderwood tylerperry
2718,The Color of Money,tt0090863,drama sport hustler losing pool pool player tournament tomcruise billcobbs maryelizabethmastrantonio martinscorsese
2719,The Mighty Ducks,tt0104868,comedy drama family sport coach hockey team lawyer respect team lanesmith shaunweiss eldenhenson stephenherek
2720,The Grudge,tt0391198,horror mystery thriller american curse japan nurse rage sarahmichellegellar cleaduvall tedraimi takashishimizu
2721,Happy Gilmore,tt0116483,comedy sport golf golf ball golfer grandmother's house tournament adamsandler kevinnealon francesbay dennisdugan
2722,Jeepers Creepers,tt0263488,horror mystery demon gore record player tattoo wings eileenbrennan patriciabelcher jonathanbreck victorsalva
2723,Bill & Ted's Excellent Adventure,tt0096928,adventure comedy music sci-fi failing student high school payphone teenager telephone booth keanureeves georgecarlin alleong stephenherek
2724,Oliver!,tt0063385,drama family musical abuse child orphan orphanage pickpocket oliverreed ronmoody jackwild carolreed
2725,The Best Exotic Marigold Hotel,tt1412386,comedy drama hotel india marigold retiree retirement tomwilkinson penelopewilton celiaimrie johnmadden
2726,Recess: School's Out,tt0265632,animation comedy family mystery sci-fi friend principal summer summer camp summer vacation diedrichbader andrewlawrence dabneycoleman chucksheetz
2727,Mad Max Beyond Thunderdome,tt0089530,action adventure sci-fi thriller arena desert fight mad max post apocalypse tinaturner brucespence angelorossitto georgemiller
2728,The Boy,tt3882082,horror mystery thriller animate doll doll england nanny surprise ending laurencohan rupertevans stephanielemelin williambrentbell
2729,Devil,tt1314655,horror mystery thriller devil elevator hit and run throat slitting trapped in an elevator bojananovakovic bokeemwoodbine geoffreyarend johnerickdowdle
2730,Friday After Next,tt0293815,comedy drama apartment christmas christmas present rent security guard johnwitherspoon mikeepps kattwilliams marcusraboy
2731,Insidious: Chapter 3,tt3195644,fantasy horror thriller demon possession psychic supernatural teenager linshaye hayleykiyoko leighwhannell leighwhannell
2732,The Last Dragon,tt0089461,action comedy drama music cult film kung fu kung fu classic martial arts title spoken by character mikestarr vanity keshiaknightpulliam michaelschultz
2733,The Lawnmower Man,tt0104692,horror sci-fi intelligence science runs amok scientist supernatural power virtual reality jefffahey austino'brien troyevans brettleonard
2734,Nick and Norah's Infinite Playlist,tt0981227,comedy drama music romance band gay gay friend love night arigraynor alexisdziena aaronyoo petersollett
2735,Dogma,tt0120655,adventure comedy drama fantasy abortion abortion clinic angel church clinic mattdamon janeanegarofalo georgecarlin kevinsmith
2736,The Banger Sisters,tt0280460,comedy drama bartender groupie lawyer road trip writer erikachristensen evaamurrimartino sallopez bobdolman
2737,Twilight Zone: The Movie,tt0086491,fantasy horror sci-fi 1940s 1960s bar kick the can remake albertbrooks alleong vicmorrow joedante
2738,Road House,tt0098206,action thriller bikini cult film fired from the job martial arts violence bengazzara kevintighe kellylynch rowdyherrington
2739,A Low Down Dirty Shame,tt0110399,action comedy crime drugs ex cop gun fu machismo shootout jadapinkettsmith sallirichardson-whitfield charless.dutton keenenivorywayans
2740,Swimfan,tt0283026,drama thriller high school hospital new jersey stanford university swimming erikachristensen shiriappleby jasonritter johnpolson
2741,Employee of the Month,tt0424993,comedy romance competition date employee laser in eyes slacker danecook dannywoodburn jessicasimpson gregcoolidge
2742,Can't Hardly Wait,tt0127723,comedy romance graduation high school letter nerd party ethanembry laurenambrose charliekorsmo harryelfont
2743,The Outsiders,tt0086066,crime drama dysfunctional family gang greaser holding someone's head underwater rivalry tomcruise williamsmith tomwaits francisfordcoppola
2744,Sinister 2,tt2752772,horror mystery thriller deputy farmhouse nightmare private investigator rural lailahaley jamesransone jadenklein ciaránfoy
2745,Sparkle,tt1876451,drama music 1960s death girl group nightclub sister omarihardwick curtisarmstrong mikeepps salimakil
2746,Valentine,tt0242998,horror mystery thriller dance nosebleed revenge valentine valentine's day marleyshelton jessicacapshaw johnnywhitworth jamieblanks
2747,The Fourth Kind,tt1220198,mystery sci-fi thriller abduction alaska alien owl patient millajovovich willpatton hakeemkae-kazim olatundeosunsanmi
2748,A Prairie Home Companion,tt0420087,comedy drama music backstage country music cowboy radio singing merylstreep virginiamadsen lilytomlin robertaltman
2749,Sugar Hill,tt0107079,drama thriller african american harlem manhattan new york city manhattan new york city new york city urination khandialexander clarencewilliamsiii steveharris leonichaso
2750,Rushmore,tt0128445,comedy drama coming of age friendship private school student teacher billmurray connienielsen oliviawilliams wesanderson
2751,Skyline,tt1564585,action sci-fi thriller apartment blue light drawing group of friends light davidzayas donaldfaison brittanydaniel colinstrause
2752,The Second Best Exotic Marigold Hotel,tt2555736,comedy drama sequel tinadesai celiaimrie ronaldpickup johnmadden
2753,Kit Kittredge: An American Girl,tt0846308,drama family boarding house girl great depression house ohio juliaormond janekrakowski willowsmith patriciarozema
2754,The Perfect Man,tt0380623,comedy family romance e mail moving perfect man secret admirer suitor benfeldman chrisnoth vanessalengies markrosman
2755,Mo' Better Blues,tt0100168,drama music romance comeback friend jazz stage trumpet denzelwashington nicholasturturro charliemurphy spikelee
2756,Kung Pow: Enter the Fist,tt0240468,action comedy chosen one comic violence intentionally bad kung fu stylized violence steveoedekerk simonrhee jennifertung steveoedekerk
2757,Tremors,tt0100814,comedy horror sci-fi desert giant worm monster pipe bomb small town rebamcentire arianarichards michaelgross ronunderwood
2758,Wrong Turn,tt0295700,horror thriller forest mountain road stupid victim west virginia kevinzegers lindybooth julianrichings robschmidt
2759,The Corruptor,tt0142192,action crime drama mystery thriller chinatown illegal immigrant new york police triad byronmann paulben-victor kimchan jamesfoley
2760,Mud,tt1935179,drama 14 year old boat bounty hunter boy river matthewmcconaughey tyesheridan samshepard jeffnichols
2761,Reno 911!: Miami,tt0499554,comedy crime beach police sex scene spring break vomiting wendimclendon-covey thomaslennon carlosalazraqui robertbengarant
2762,One Direction: This Is Us,tt2515086,documentary music 3 dimensional concert footage englishman abroad reference to keith richards reference to the doors harrystyles zaynmalik niallhoran morganspurlock
2763,Hey Arnold! The Movie,tt0314166,adventure animation comedy family castle thunder document neighborhood punctuation in title villain arrested jenniferjasonleigh vincentschiavelli paulsorvino tucktucker
2764,My Week with Marilyn,tt1655420,biography drama actress assistant director blonde bombshell movie star wardrobe eddieredmayne tobyjones juliaormond simoncurtis
2765,The Matador,tt0365485,comedy crime drama thriller bar hitman luck mexico mexico city adamscott philipbakerhall hopedavis richardshepard
2766,Love Jones,tt0119572,drama romance african american cult film ex boyfriend middle class sex leonardroberts nialong larenztate theodorewitcher
2767,The Gift,tt4178092,mystery thriller compulsive liar fired from a job gift rape substance abuse busyphilipps allisontolman wendellpierce joeledgerton
2768,End of the Spear,tt0399862,adventure drama death missionary spear speared to death tribe chaseellison chadallen jackguzman jimhanon
2769,Get Over It,tt0192071,comedy romance basketball dancer high school love triangle shakespeare's a midsummer night's dream milakunis kirstendunst carmenelectra tommyo'haver
2770,Office Space,tt0151804,comedy boss computer downsizing neighbor office garycole stephenroot diedrichbader mikejudge
2771,Drop Dead Gorgeous,tt0157503,comedy romance thriller beauty pageant blonde cheerleader uniform small town upskirt kirstendunst kirstiealley ellenbarkin michaelpatrickjann
2772,Big Eyes,tt1126590,biography crime drama romance 1950s abusive husband artist painting secret christophwaltz dannyhuston jonpolito timburton
2773,Very Bad Things,tt0124198,comedy crime thriller bachelor party breasts friend prostitute wedding jonfavreau danielstern jeannetripplehorn peterberg
2774,Sleepover,tt0368975,comedy romance best friend party rival scavenger hunt sleepover stevecarell alexapenavega hunterparrish joenussbaum
2775,MacGruber,tt1470023,action comedy romance colonel lieutenant nuclear warhead team washington d.c. jaspercole willforte powersboothe jormataccone
2776,Dirty Pretty Things,tt0301199,crime drama thriller hotel immigrant nigerian surgery underwear sophieokonedo benedictwong sergilópez stephenfrears
2777,Movie 43,tt1333125,comedy awkwardness embarrassment gross out irreverence shame hughjackman katewinslet sethmacfarlane elizabethbanks
2778,Over Her Dead Body,tt0785007,comedy fantasy romance accident diary ghost psychic veterinarian stephenroot williammorgansheppard wendimclendon-covey jefflowell
2779,Seeking a Friend for the End of the World,tt1307068,adventure comedy drama romance sci-fi candle end of the world letter record road trip stevecarell markmoses robhuebel lorenescafaria
2780,American History X,tt0120586,crime drama curb stomping neo nazi prison son dislikes mother's boyfriend white supremacist ethansuplee beverlyd'angelo stacykeach tonykaye
2781,The Collection,tt1748227,action horror thriller booby trap brainwashing mercenary serial killer trap danielsharman johannabraddy leetergesen marcusdunstan
2782,Teacher's Pet,tt0350194,animation comedy family fantasy musical dog florida mad scientist school teacher nathanlane kelseygrammer jerrystiller timothybjörklund
2783,The Red Violin,tt0120802,drama music mystery romance auction montreal secret violin violinist johannessilberschneider clotildemollet carlocecchi françoisgirard
2784,The Straight Story,tt0166896,biography drama cane iowa lawn mower tractor wisconsin sissyspacek richardfarnsworth everettmcgill davidlynch
2785,Deuces Wild,tt0231448,action crime drama 1950s drug overdose gang gang war new york city normanreedus jamesfranco frankiemuniz scottkalvert
2786,Bad Words,tt2170299,comedy drama directed by star indian american spelling spelling bee two word title bethgrant philipbakerhall patriciabelcher jasonbateman
2787,Black or White,tt2883434,drama color in title jenniferehle gillianjacobs jillianestell mikebinder
2788,On the Line,tt0279286,comedy family romance based on short film chicago illinois el train love train jerrystiller tamalajones davefoley ericbross
2789,Rescue Dawn,tt0462504,adventure biography drama war bombing guard jungle laos prisoner christianbale tobyhuss françoischau wernerherzog
2790,"Jeff, Who Lives at Home",tt1588334,comedy drama basement errand secret admirer slacker wrong number judygreer evanross raedawnchong jayduplass
2791,I Am Love,tt1226236,drama romance chef friend italy restaurant russian flavioparenti warisahluwalia albarohrwacher lucaguadagnino
2792,Atlas Shrugged II: The Strike,tt1985017,drama mystery sci-fi box office flop critically bashed government industrialist railroad robertpicardo diedrichbader esaimorales johnputch
2793,Romeo Is Bleeding,tt0107983,action crime drama thriller detective police protection russian sergeant garyoldman michaelwincott lenaolin petermedak
2794,The Limey,tt0165854,crime drama mystery thriller daughter englishman ex con revenge young woman peterfonda lesleyannwarren williamlucking stevensoderbergh
2795,Crash,tt0375679,crime drama thriller race relations racism racist social problem stereotype doncheadle lorettadevine jenniferesposito paulhaggis
2796,The House of Mirth,tt0200720,drama romance high society love money reputation wealth ericstoltz anthonylapaglia elizabethmcgovern terencedavies
2797,Malone,tt0093483,action drama thriller assassin box office flop cia farmer power cliffrobertson traceywalter dennisburkley harleycokeliss
2798,Peaceful Warrior,tt0438315,drama romance sport college college athlete comeback gymnast olympics scottmechlowicz timdekay agnesbruckner victorsalva
2799,Bucky Larson: Born to Be a Star,tt1411664,comedy diner eating a banana masturbation porn star shooting a pornographic movie donjohnson kevinnealon nicholasturturro tombrady
2800,Bamboozled,tt0215545,comedy drama music actor minstrel show protest success writer gillianwhite michaelrapaport jadapinkettsmith spikelee
2801,The Forest,tt3387542,horror mystery thriller forest japan suicide suicide forest supernatural eoinmacken stephanievogt genseto jasonzada
2802,Sphinx,tt0083113,adventure mystery thriller bat curse egyptologist mummy murder franklangella williamhootkins johngielgud franklinj.schaffner
2803,While We're Young,tt1791682,comedy drama documentary filmmaker documentary filmmaking father in law generation z hipster naomiwatts mariadizzia dreehemingway noahbaumbach
2804,A Better Life,tt1554091,drama romance gang gardener money police truck demiánbichir eddie'piolin'sotelo robertpeters chrisweitz
2805,Spider,tt0278731,drama mystery thriller halfway house key reality schizophrenia spider mirandarichardson johnneville lynnredgrave davidcronenberg
2806,Gun Shy,tt0171356,comedy crime romance colombian enema group therapy murder nurse liamneeson oliverplatt mitchpileggi ericblakeney
2807,Nicholas Nickleby,tt0309912,drama romance boy boys' school death friend orphan charliehunnam annehathaway jimbroadbent douglasmcgrath
2808,The Iceman,tt1491044,biography crime drama based on true story contract killer crime family murder of a girl serial murderer chrisevans jamesfranco robertdavi arielvromen
2809,Cecil B. DeMented,tt0173716,comedy crime thriller actress drive in female protagonist movie star woman shot in the forehead aliciawitt melaniegriffith kevinnealon johnwaters
2810,Killer Joe,tt1726669,crime drama romance thriller female nudity female pubic hair lingerie neo noir pubic hair matthewmcconaughey scotta.martin carolsutton williamfriedkin
2811,The Joneses,tt1285309,comedy drama envy fake family gadget materialism unhappy marriage demimoore garycole robertpralgo derrickborte
2812,Owning Mahowny,tt0285861,crime drama thriller bank bank fraud bank manager gambling toronto philipseymourhoffman minniedriver maurychaykin richardkwietniowski
2813,The Brothers Solomon,tt0784972,comedy antarctica coma neighbor phd pregnancy jennafischer leemajors willforte bobodenkirk
2814,My Blueberry Nights,tt0765120,drama romance blueberry pie diner nevada new york city pie natalieportman norahjones adrianelenox kar-waiwong
2815,Swept Away,tt0291502,comedy romance island sailor storm stranded vacation brucegreenwood jeannetripplehorn davidthornton guyritchie
2816,"War, Inc.",tt0884224,action comedy thriller assassin corporation pop star reporter satire basharrahal sergejtrifunovic nedbellamy joshuaseftel
2817,Shaolin Soccer,tt0286112,action comedy sport cult film kung fu martial arts shaolin soccer weizhao karenmok kwok-kwanchan stephenchow
2818,The Brown Bunny,tt0330099,drama boyfriend girlfriend relationship erection female frontal nudity gang rape prostitute vincentgallo cheryltiegs annavareschi vincentgallo
2819,Rosewater,tt2752688,biography drama based on true story hijab journalism prison reference to mahmoud ahmedinejad numanacar clairefoy halukbilginer jonstewart
2820,Imaginary Heroes,tt0373024,comedy drama cat christmas song lawn mowing leave of absence medication kippardue ryandonowho larryfessenden danharris
2821,High Heels and Low Lifes,tt0253126,action comedy drama attempted murder blackmail diver's watch nurse satire minniedriver dannydyer marymccormack melsmith
2822,Severance,tt0464196,comedy horror thriller blood splatter eastern europe female nudity pine forest team building dannydyer tobystephens lauraharris christophersmith
2823,Edmond,tt0443496,drama thriller bipolar disorder sodomy stabbing street life violence joemantegna duléhill jeffreycombs stuartgordon
2824,Police Academy: Mission to Moscow,tt0110857,comedy crime captain commandant mafia russian mafia security system christopherlee michaelwinslow g.w.bailey alanmetter
